token_id,user_address,mint_amount_wei,deposit_amount_wei
582,0xab82c33650da1285e3338f8cb8416a5cc7a8da8f,10900008565614832,78562165262490720
583,0xabca0befec85f88690e48b74f4b8f6faeccd0faa,10005028717317448,24200000000000000
584,0xac37084705b010654cf050316e7b18ea19735474,861297185985510,3000000000000001
586,0xacfbfef444b2031cf5f5f41eceb94e611679a61b,907917962808420,1823839123209033
592,0xae605a4e79d7df7f8215ad703847b85a42f42bbe,896330875347326,2502126905320253
593,0xaeec7e4cd18a865ffc4c1d01149c763b149af023,1380203773046761,2999999999999999
596,0xb019b1491def5514eaeb4d1b61a48973b4155dde,2944829414468055648,6994727898760857000
598,0xb0933fed8de015ca267d82e3a98c99b02c407934,162250218181119443,358361092551210940
599,0xb0f5a7cc156f7e2e6ebf31cd5e566f5c4a28ee29,236935031062964401,474270574766757060
600,0xb11d48385e939e6eb8db5b88ee6b41692bb96f46,2912489819231408,7300000000000000
601,0xb1c668d2e5c5782577c5f7fbeeb879b62a63a861,889469212053065,2500000000000000
602,0xb207dbddc125554b3ff648bbd5edef91aa1e2959,886883131954282,2500000000000000
604,0xb25e55e36cc998a546639365272f88fe2ce50753,2709713565588193476,5422412595262218000
605,0xb2c3499a5849e4a9a2257b3c4162a8f45f03694b,717970944837204,6100000000000000
606,0xb300aa30dd33e1ae849cb69fa23d6ddaf90a69bc,3544791870161462,10000000239741600
607,0xb3467880204d2a2d5dbff08ee67584cde9035253,1180841717688830,2602315783457588
609,0xb3de3b6ac5f8e7b41b834c1509fdd0e56887c9b0,774298202818732,2550708582706964
610,0xb3ec8c4f0a206104c352d74f3047543068e720fc,2273766290234522,5000000057890644
615,0xb4dc4c7460c58e7652cd615675a1f707ebb67e9a,934765015497213,2041060247039483
616,0xb4e62a57728bd7e0f718e38f5541a844f109dff6,5376572866170,100000000000300
617,0xb5f316d0f8331b73c640faf8c5faf39722a6bce4,1025541804931842030,2218688253750098400
624,0xb760bd106f186417a980757005df91644ec8b7a1,964259758345139,3000000000000000
629,0xb90b2203caae832ebed5e54642b82ef979051523,1189765626310806,2600000000000000
632,0xb9f256128aef64459ce9558826f6466bc010b687,20149334793630816905,41090251201858080000
634,0xba3a2e06760af9427cbcdb68410662ba485d24c4,1323352518918142,2916378288022617
635,0xba7d36444bc82cd6832d0b4d0f57184b47c3fef2,905636650545307,1954340139399931
636,0xba7e5fba171995c80dab3a76601ad5a8d298d86b,9084340968414148,19931082231117900
637,0xba8255b633db17acb960c8c24b90e0395874ad18,644549164934765,1336475102502131
639,0xbb02524b2af32e7356a3b44340a54538c9ba55d6,1862257120018163,3770496328824776
640,0xbb0681e131d704cb86bda625a730c7866e262a3a,798756364683204,2476471098846654
641,0xbb564a7d40f32d2eee00ad1077a600bb1462eec2,875167467386959,2700000000000000
643,0xbc31302aa073fce7f2e8ec383cb3f0d10c062365,68896363615282,151502739549075
645,0xbc4f22d7bccc2c3b928c6b85f4021cac3a47963f,55097465536321990,167465507546551360
